  871.290985         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.3627E-06 0.6706E-10      0      0.3628E-06
  875.826072         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.3428E-06 0.6711E-10      0      0.3429E-06
  880.384764         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.3229E-06 0.6715E-10      0      0.3229E-06
  884.967184         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.3106E-06 0.6719E-10      0      0.3106E-06
  889.573456         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2994E-06 0.6723E-10      0      0.2994E-06
  894.203704         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2902E-06 0.6727E-10      0      0.2903E-06
  898.858052         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2819E-06 0.6731E-10      0      0.2820E-06
  903.536626         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2752E-06 0.6735E-10      0      0.2753E-06
  908.239552         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2700E-06 0.6739E-10      0      0.2700E-06
  912.966957         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2649E-06 0.6744E-10      0      0.2650E-06
  917.718968         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2602E-06 0.6748E-10      0      0.2602E-06
  922.495714         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2550E-06 0.6752E-10      0      0.2551E-06
  927.297322         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2491E-06 0.6756E-10      0      0.2492E-06
  932.123923         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2435E-06 0.6760E-10      0      0.2435E-06
  936.975647         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2389E-06 0.6764E-10      0      0.2389E-06
  941.852624         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2339E-06 0.6768E-10      0      0.2340E-06
  946.754986         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2275E-06 0.6773E-10      0      0.2275E-06
  951.682864         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2212E-06 0.6777E-10      0      0.2213E-06
  956.636393         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2161E-06 0.6781E-10      0      0.2162E-06
  961.615704         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2113E-06 0.6785E-10      0      0.2114E-06
  966.620933         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2090E-06 0.6789E-10      0      0.2090E-06
  971.652214         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2062E-06 0.6793E-10      0      0.2062E-06
  976.709683         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.2002E-06 0.6797E-10      0      0.2002E-06
  981.793477         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.1944E-06 0.6802E-10      0      0.1945E-06
  986.903731         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.1900E-06 0.6806E-10      0      0.1901E-06
  992.040585         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.1850E-06 0.6810E-10      0      0.1850E-06
  997.204176         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.1777E-06 0.6814E-10      0      0.1777E-06
 1002.394644         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.1708E-06 0.6818E-10      0      0.1709E-06
